key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code
13687,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-97485,Min-kyu,Song,26,midfielder,MF
13688,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-92513,Sánchez,Robert,1,goal keeper,GK
13689,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-60716,Azpilicueta,César,2,defender,DF
13690,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-37420,García,Eric,3,defender,DF
13691,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-16333,Torres,Pau,4,defender,DF
13692,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-28010,Busquets,Sergio,5,midfielder,MF
13693,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-86871,Llorente,Marcos,6,midfielder,MF
13694,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-29274,Morata,Álvaro,7,forward,FW
13695,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-37294,Koke,not applicable,8,midfielder,MF
13696,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-88433,Gavi,not applicable,9,midfielder,MF
13697,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-09400,Asensio,Marco,10,forward,FW
13698,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-31301,Torres,Ferran,11,forward,FW
13699,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-68218,Williams,Nico,12,forward,FW
13700,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-33433,Raya,David,13,goal keeper,GK
13701,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-49008,Balde,Alejandro,14,defender,DF
13702,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-87958,Guillamón,Hugo,15,defender,DF
13703,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-62341,Rodri,not applicable,16,midfielder,MF
13704,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-46898,Pino,Yeremy,17,forward,FW
13705,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-01416,Alba,Jordi,18,defender,DF
13706,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-30405,Soler,Carlos,19,midfielder,MF
13707,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-71071,Carvajal,Dani,20,defender,DF
13708,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-40007,Olmo,Dani,21,forward,FW
13709,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-81427,Sarabia,Pablo,22,forward,FW
13710,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-94271,Simón,Unai,23,goal keeper,GK
13711,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-99025,Laporte,Aymeric,24,defender,DF
13712,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-33854,Fati,Ansu,25,forward,FW
13713,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-24897,Pedri,not applicable,26,midfielder,MF
13714,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-63312,Sommer,Yann,1,goal keeper,GK
13715,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-29932,Fernandes,Edimilson,2,defender,DF
13716,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-38927,Widmer,Silvan,3,defender,DF
13717,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-19193,Elvedi,Nico,4,defender,DF
13718,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-23925,Akanji,Manuel,5,defender,DF
13719,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-83560,Zakaria,Denis,6,midfielder,MF
13720,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-19075,Embolo,Breel,7,forward,FW
13721,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-68060,Freuler,Remo,8,midfielder,MF
13722,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-07180,Seferovic,Haris,9,forward,FW
13723,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-77224,Xhaka,Granit,10,midfielder,MF
13724,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-20482,Steffen,Renato,11,defender,DF
13725,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-75926,Omlin,Jonas,12,goal keeper,GK
13726,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-43367,Rodríguez,Ricardo,13,defender,DF
13727,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-32222,Aebischer,Michel,14,midfielder,MF
13728,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-11878,Sow,Djibril,15,midfielder,MF
13729,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-71875,Fassnacht,Christian,16,midfielder,MF
13730,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-85823,Vargas,Ruben,17,forward,FW
13731,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-56868,Cömert,Eray,18,defender,DF
13732,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-85577,Okafor,Noah,19,forward,FW
13733,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-00244,Frei,Fabian,20,midfielder,MF
13734,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-06076,Kobel,Gregor,21,goal keeper,GK
13735,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-25131,Schär,Fabian,22,defender,DF
13736,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-39460,Shaqiri,Xherdan,23,midfielder,MF
13737,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-38800,Köhn,Philipp,24,goal keeper,GK
13738,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-25593,Rieder,Fabian,25,midfielder,MF
13739,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-17496,Jashari,Ardon,26,midfielder,MF
13740,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-25989,Mathlouthi,Aymen,1,goal keeper,GK
13741,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-22128,Ifa,Bilel,2,defender,DF
13742,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-73455,Talbi,Montassar,3,defender,DF
13743,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-81706,Meriah,Yassine,4,defender,DF
13744,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-68161,Ghandri,Nader,5,midfielder,MF
13745,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-11879,Bronn,Dylan,6,defender,DF
13746,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-25741,Msakni,Youssef,7,forward,FW
13747,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-48887,Mejbri,Hannibal,8,midfielder,MF
13748,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-11346,Jebali,Issam,9,forward,FW
13749,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-42223,Khazri,Wahbi,10,forward,FW
13750,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-21865,Khenissi,Taha Yassine,11,forward,FW
13751,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-38981,Maâloul,Ali,12,defender,DF
13752,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-90867,Sassi,Ferjani,13,midfielder,MF
13753,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-29063,Laïdouni,Aïssa,14,midfielder,MF
13754,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-42575,Ben Romdhane,Mohamed Ali,15,midfielder,MF
13755,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-32803,Dahmen,Aymen,16,goal keeper,GK
13756,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-47815,Skhiri,Ellyes,17,midfielder,MF
13757,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-09569,Chaalali,Ghailene,18,midfielder,MF
13758,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-82056,Jaziri,Seifeddine,19,forward,FW
13759,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-49094,Dräger,Mohamed,20,defender,DF
13760,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-27079,Kechrida,Wajdi,21,defender,DF
13761,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-82657,Ben Saïd,Bechir,22,goal keeper,GK
13762,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-69793,Sliti,Naïm,23,forward,FW
13763,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-64924,Abdi,Ali,24,defender,DF
13764,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-45680,Ben Slimane,Anis,25,forward,FW
13765,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-57303,Hassen,Mouez,26,goal keeper,GK
13766,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-48903,Turner,Matt,1,goal keeper,GK
13767,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-89452,Dest,Sergiño,2,defender,DF
13768,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-57029,Zimmerman,Walker,3,defender,DF
13769,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-14151,Adams,Tyler,4,midfielder,MF
13770,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-70867,Robinson,Antonee,5,defender,DF
13771,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-59571,Musah,Yunus,6,midfielder,MF
13772,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-85878,Reyna,Giovanni,7,forward,FW
13773,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-68952,McKennie,Weston,8,midfielder,MF
13774,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-34132,Ferreira,Jesús,9,forward,FW
13775,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-11737,Pulisic,Christian,10,forward,FW
13776,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-03484,Aaronson,Brenden,11,forward,FW
13777,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-01792,Horvath,Ethan,12,goal keeper,GK
13778,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-26367,Ream,Tim,13,defender,DF
13779,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-74007,de la Torre,Luca,14,midfielder,MF
13780,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-75522,Long,Aaron,15,defender,DF
13781,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-77402,Morris,Jordan,16,forward,FW
13782,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-35320,Roldan,Cristian,17,midfielder,MF
13783,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-48265,Moore,Shaq,18,defender,DF
13784,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-68131,Wright,Haji,19,forward,FW
13785,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-25925,Carter-Vickers,Cameron,20,defender,DF
13786,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-30252,Weah,Timothy,21,forward,FW
13787,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-95273,Yedlin,DeAndre,22,defender,DF
13788,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-86410,Acosta,Kellyn,23,midfielder,MF
13789,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-94647,Sargent,Josh,24,forward,FW
13790,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-38940,Johnson,Sean,25,goal keeper,GK
13791,WC-2022,2022 FIFA Men's World Cup,T-83,United States,USA,P-80838,Scally,Joe,26,defender,DF
13792,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-10014,Muslera,Fernando,1,goal keeper,GK
13793,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-65659,Giménez,José,2,defender,DF
13794,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-78440,Godín,Diego,3,defender,DF
13795,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-89869,Araújo,Ronald,4,defender,DF
13796,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-46785,Vecino,Matías,5,midfielder,MF
13797,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-58791,Bentancur,Rodrigo,6,midfielder,MF
13798,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-86878,de la Cruz,Nicolás,7,midfielder,MF
13799,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-95062,Pellistri,Facundo,8,forward,FW
13800,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-30486,Suárez,Luis,9,forward,FW
13801,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-62594,De Arrascaeta,Giorgian,10,midfielder,MF
13802,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-18885,Núñez,Darwin,11,forward,FW
13803,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-19914,Sosa,Sebastián,12,goal keeper,GK
13804,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-78932,Varela,Guillermo,13,defender,DF
13805,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-47386,Torreira,Lucas,14,midfielder,MF
13806,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-05174,Valverde,Federico,15,midfielder,MF
13807,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-90796,Olivera,Mathías,16,defender,DF
13808,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-18564,Viña,Matías,17,defender,DF
13809,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-70671,Gómez,Maxi,18,forward,FW
13810,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-20051,Coates,Sebastián,19,defender,DF
13811,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-68430,Torres,Facundo,20,forward,FW
13812,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-59138,Cavani,Edinson,21,forward,FW
13813,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-74058,Cáceres,Martín,22,defender,DF
13814,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-00232,Rochet,Sergio,23,goal keeper,GK
13815,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-24667,Canobbio,Agustín,24,midfielder,MF
13816,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-94091,Ugarte,Manuel,25,midfielder,MF
13817,WC-2022,2022 FIFA Men's World Cup,T-84,Uruguay,URY,P-55597,Rodríguez,José Luis,26,defender,DF
13818,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-46457,Hennessey,Wayne,1,goal keeper,GK
13819,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-92343,Gunter,Chris,2,defender,DF
13820,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-87190,Williams,Neco,3,defender,DF
13821,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-41198,Davies,Ben,4,defender,DF
13822,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-74888,Mepham,Chris,5,defender,DF
13823,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-38105,Rodon,Joe,6,defender,DF
13824,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-92761,Allen,Joe,7,midfielder,MF
13825,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-94779,Wilson,Harry,8,midfielder,MF
13826,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-57098,Johnson,Brennan,9,forward,FW
13827,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-86951,Ramsey,Aaron,10,midfielder,MF
13828,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-63927,Bale,Gareth,11,forward,FW
13829,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-31718,Ward,Danny,12,goal keeper,GK
13830,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-10657,Moore,Kieffer,13,forward,FW
13831,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-56503,Roberts,Connor,14,defender,DF
13832,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-50398,Ampadu,Ethan,15,defender,DF
13833,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-69082,Morrell,Joe,16,midfielder,MF
13834,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-34567,Lockyer,Tom,17,defender,DF
13835,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-56664,Williams,Jonny,18,midfielder,MF
13836,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-37173,Harris,Mark,19,forward,FW
13837,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-74707,James,Daniel,20,forward,FW
13838,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-92482,Davies,Adam,21,goal keeper,GK
13839,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-20564,Thomas,Sorba,22,midfielder,MF
13840,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-24982,Levitt,Dylan,23,midfielder,MF
13841,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-02030,Cabango,Ben,24,defender,DF
13842,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-07137,Colwill,Rubin,25,midfielder,MF
13843,WC-2022,2022 FIFA Men's World Cup,T-85,Wales,WAL,P-84269,Smith,Matthew,26,midfielder,MF
