key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,full_name,name_norm,team_norm,has_stats,image_count,folder_path,has_image
13640,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-30283,Veljković,Miloš,5,defender,DF,Miloš Veljković,milos veljkovic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Milo┼í Veljkovi─ç,True
13641,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-89598,Maksimović,Nemanja,6,midfielder,MF,Nemanja Maksimović,nemanja maksimovic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Nemanja Maksimovi─ç,True
13642,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-79900,Radonjić,Nemanja,7,forward,FW,Nemanja Radonjić,nemanja radonjic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Nemanja Radonji─ç,True
13643,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-24610,Gudelj,Nemanja,8,midfielder,MF,Nemanja Gudelj,nemanja gudelj,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Nemanja Gudelj,True
13644,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-85696,Mitrović,Aleksandar,9,forward,FW,Aleksandar Mitrović,aleksandar mitrovic,serbia,False,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Aleksandar Mitrovi─ç,True
13645,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-33390,Tadić,Dušan,10,forward,FW,Dušan Tadić,dusan tadic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Du┼ían Tadi─ç (captain),True
13646,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-62033,Jović,Luka,11,forward,FW,Luka Jović,luka jovic,serbia,False,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Luka Jovi─ç,True
13647,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-35773,Rajković,Predrag,12,goal keeper,GK,Predrag Rajković,predrag rajkovic,serbia,False,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Predrag Rajkovi─ç,True
13648,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-19069,Mitrović,Stefan,13,defender,DF,Stefan Mitrović,stefan mitrovic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Stefan Mitrovi─ç,True
13649,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-58363,Živković,Andrija,14,midfielder,MF,Andrija Živković,andrija zivkovic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Andrija ┼╜ivkovi─ç,True
13650,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-70515,Babić,Srđan,15,defender,DF,Srđan Babić,sr an babic,serbia,False,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Sr─æan Babi─ç,True
13651,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-78056,Lukić,Saša,16,midfielder,MF,Saša Lukić,sasa lukic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Sa┼ía Luki─ç,True
13652,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-80738,Kostić,Filip,17,midfielder,MF,Filip Kostić,filip kostic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Filip Kosti─ç,True
13653,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-63293,Vlahović,Dušan,18,forward,FW,Dušan Vlahović,dusan vlahovic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Du┼ían Vlahovi─ç,True
13654,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-09530,Račić,Uroš,19,midfielder,MF,Uroš Račić,uros racic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Uro┼í Ra─ìi─ç,True
13655,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-27744,Milinković-Savić,Sergej,20,midfielder,MF,Sergej Milinković-Savić,sergej milinkovic savic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Sergej Milinkovi─ç-Savi─ç,True
13656,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-79754,Đuričić,Filip,21,forward,FW,Filip Đuričić,filip uricic,serbia,False,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Filip ─Éuri─ìi─ç,True
13657,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-54211,Lazović,Darko,22,midfielder,MF,Darko Lazović,darko lazovic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Darko Lazovi─ç,True
13658,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-24245,Milinković-Savić,Vanja,23,goal keeper,GK,Vanja Milinković-Savić,vanja milinkovic savic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Vanja Milinkovi─ç-Savi─ç,True
13659,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-67641,Ilić,Ivan,24,midfielder,MF,Ivan Ilić,ivan ilic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Ivan Ili─ç,True
13660,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-82143,Mladenović,Filip,25,defender,DF,Filip Mladenović,filip mladenovic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Filip Mladenovi─ç,True
13661,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-89573,Grujić,Marko,26,midfielder,MF,Marko Grujić,marko grujic,serbia,True,50.0,data\raw\player-images\Images\Images\Group G\Serbia Players\Images_Marko Gruji─ç,True
13662,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-42523,Kim,Seung-gyu,1,goal keeper,GK,Seung-gyu Kim,seung gyu kim,south korea,False,,,False
13663,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-88529,Jong-gyu,Yoon,2,defender,DF,Yoon Jong-gyu,yoon jong gyu,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Yoon Jong-gyu,True
13664,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-82889,Jin-su,Kim,3,defender,DF,Kim Jin-su,kim jin su,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Kim Jin-su,True
13665,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-14360,Min-jae,Kim,4,defender,DF,Kim Min-jae,kim min jae,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Kim Min-jae,True
13666,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-64292,Jung,Woo-young,5,midfielder,MF,Woo-young Jung,woo young jung,south korea,False,,,False
13667,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-67516,In-beom,Hwang,6,midfielder,MF,Hwang In-beom,hwang in beom,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Hwang In-beom,True
13668,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-77335,Son,Heung-min,7,midfielder,MF,Heung-min Son,heung min son,south korea,False,,,False
13669,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-32599,Seung-ho,Paik,8,midfielder,MF,Paik Seung-ho,paik seung ho,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Paik Seung-ho,True
13670,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-87169,Gue-sung,Cho,9,forward,FW,Cho Gue-sung,cho gue sung,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Cho Gue-sung,True
13671,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-93920,Lee,Jae-sung,10,midfielder,MF,Jae-sung Lee,jae sung lee,south korea,False,,,False
13672,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-58692,Hwang,Hee-chan,11,midfielder,MF,Hee-chan Hwang,hee chan hwang,south korea,False,,,False
13673,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-49090,Bum-keun,Song,12,goal keeper,GK,Song Bum-keun,song bum keun,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Song Bum-keun,True
13674,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-61172,Jun-ho,Son,13,midfielder,MF,Son Jun-ho,son jun ho,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Son Jun-ho,True
13675,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-91889,Hong,Chul,14,defender,DF,Chul Hong,chul hong,south korea,False,,,False
13676,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-07233,Moon-hwan,Kim,15,defender,DF,Kim Moon-hwan,kim moon hwan,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Kim Moon-hwan,True
13677,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-92710,Ui-jo,Hwang,16,forward,FW,Hwang Ui-jo,hwang ui jo,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Hwang Ui-jo,True
13678,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-10357,Sang-ho,Na,17,midfielder,MF,Sang-ho,sang ho,south korea,False,,,False
13679,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-87514,Kang-in,Lee,18,midfielder,MF,Lee Kang-in,lee kang in,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Lee Kang-in,True
13680,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-07259,Kim,Young-gwon,19,defender,DF,Young-gwon Kim,young gwon kim,south korea,False,,,False
13681,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-57511,Kyung-won,Kwon,20,defender,DF,Kwon Kyung-won,kwon kyung won,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Kwon Kyung-won,True
13682,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-04157,Jo,Hyeon-woo,21,goal keeper,GK,Hyeon-woo Jo,hyeon woo jo,south korea,False,,,False
13683,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-88360,Chang-hoon,Kwon,22,midfielder,MF,Kwon Chang-hoon,kwon chang hoon,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Kwon Chang-hoon,True
13684,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-66969,Tae-hwan,Kim,23,defender,DF,Kim Tae-hwan,kim tae hwan,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Kim Tae-hwan,True
13685,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-05917,Yu-min,Cho,24,defender,DF,Cho Yu-min,cho yu min,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Cho Yu-min,True
13686,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-94500,Woo-yeong,Jeong,25,midfielder,MF,Jeong Woo-yeong,jeong woo yeong,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Jeong Woo-yeong,True
13687,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-97485,Min-kyu,Song,26,midfielder,MF,Song Min-kyu,song min kyu,south korea,True,50.0,data\raw\player-images\Images\Images\Group H\South Korea Players\Images_Song Min-kyu,True
13688,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-92513,Sánchez,Robert,1,goal keeper,GK,Robert Sánchez,robert sanchez,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Robert S├ínchez,True
13689,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-60716,Azpilicueta,César,2,defender,DF,César Azpilicueta,cesar azpilicueta,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_C├⌐sar Azpilicueta,True
13690,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-37420,García,Eric,3,defender,DF,Eric García,eric garcia,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Eric Garc├¡a,True
13691,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-16333,Torres,Pau,4,defender,DF,Pau Torres,pau torres,spain,False,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Pau Torres,True
13692,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-28010,Busquets,Sergio,5,midfielder,MF,Sergio Busquets,sergio busquets,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Sergio Busquets (captain),True
13693,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-86871,Llorente,Marcos,6,midfielder,MF,Marcos Llorente,marcos llorente,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Marcos Llorente,True
13694,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-29274,Morata,Álvaro,7,forward,FW,Álvaro Morata,alvaro morata,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_├ülvaro Morata,True
13695,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-37294,Koke,not applicable,8,midfielder,MF,Koke,koke,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Koke,True
13696,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-88433,Gavi,not applicable,9,midfielder,MF,Gavi,gavi,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Gavi,True
13697,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-09400,Asensio,Marco,10,forward,FW,Marco Asensio,marco asensio,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Marco Asensio,True
13698,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-31301,Torres,Ferran,11,forward,FW,Ferran Torres,ferran torres,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Ferran Torres,True
13699,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-68218,Williams,Nico,12,forward,FW,Nico Williams,nico williams,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Nico Williams,True
13700,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-33433,Raya,David,13,goal keeper,GK,David Raya,david raya,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_David Raya,True
13701,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-49008,Balde,Alejandro,14,defender,DF,Alejandro Balde,alejandro balde,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Alejandro Balde,True
13702,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-87958,Guillamón,Hugo,15,defender,DF,Hugo Guillamón,hugo guillamon,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Hugo Guillam├│n,True
13703,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-62341,Rodri,not applicable,16,midfielder,MF,Rodri,rodri,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Rodri,True
13704,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-46898,Pino,Yeremy,17,forward,FW,Yeremy Pino,yeremy pino,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Yeremy Pino,True
13705,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-01416,Alba,Jordi,18,defender,DF,Jordi Alba,jordi alba,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Jordi Alba,True
13706,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-30405,Soler,Carlos,19,midfielder,MF,Carlos Soler,carlos soler,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Carlos Soler,True
13707,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-71071,Carvajal,Dani,20,defender,DF,Dani Carvajal,dani carvajal,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Dani Carvajal,True
13708,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-40007,Olmo,Dani,21,forward,FW,Dani Olmo,dani olmo,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Dani Olmo,True
13709,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-81427,Sarabia,Pablo,22,forward,FW,Pablo Sarabia,pablo sarabia,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Pablo Sarabia,True
13710,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-94271,Simón,Unai,23,goal keeper,GK,Unai Simón,unai simon,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Unai Sim├│n,True
13711,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-99025,Laporte,Aymeric,24,defender,DF,Aymeric Laporte,aymeric laporte,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Aymeric Laporte,True
13712,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-33854,Fati,Ansu,25,forward,FW,Ansu Fati,ansu fati,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Ansu Fati,True
13713,WC-2022,2022 FIFA Men's World Cup,T-73,Spain,ESP,P-24897,Pedri,not applicable,26,midfielder,MF,Pedri,pedri,spain,True,50.0,data\raw\player-images\Images\Images\Group E\Spain Players\Images_Pedri,True
13714,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-63312,Sommer,Yann,1,goal keeper,GK,Yann Sommer,yann sommer,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Yann Sommer,True
13715,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-29932,Fernandes,Edimilson,2,defender,DF,Edimilson Fernandes,edimilson fernandes,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Edimilson Fernandes,True
13716,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-38927,Widmer,Silvan,3,defender,DF,Silvan Widmer,silvan widmer,switzerland,False,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Silvan Widmer,True
13717,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-19193,Elvedi,Nico,4,defender,DF,Nico Elvedi,nico elvedi,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Nico Elvedi,True
13718,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-23925,Akanji,Manuel,5,defender,DF,Manuel Akanji,manuel akanji,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Manuel Akanji,True
13719,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-83560,Zakaria,Denis,6,midfielder,MF,Denis Zakaria,denis zakaria,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Denis Zakaria,True
13720,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-19075,Embolo,Breel,7,forward,FW,Breel Embolo,breel embolo,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Breel Embolo,True
13721,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-68060,Freuler,Remo,8,midfielder,MF,Remo Freuler,remo freuler,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Remo Freuler,True
13722,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-07180,Seferovic,Haris,9,forward,FW,Haris Seferovic,haris seferovic,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Haris Seferovic,True
13723,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-77224,Xhaka,Granit,10,midfielder,MF,Granit Xhaka,granit xhaka,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Granit Xhaka (captain),True
13724,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-20482,Steffen,Renato,11,defender,DF,Renato Steffen,renato steffen,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Renato Steffen,True
13725,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-75926,Omlin,Jonas,12,goal keeper,GK,Jonas Omlin,jonas omlin,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Jonas Omlin,True
13726,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-43367,Rodríguez,Ricardo,13,defender,DF,Ricardo Rodríguez,ricardo rodriguez,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Ricardo Rodriguez,True
13727,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-32222,Aebischer,Michel,14,midfielder,MF,Michel Aebischer,michel aebischer,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Michel Aebischer,True
13728,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-11878,Sow,Djibril,15,midfielder,MF,Djibril Sow,djibril sow,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Djibril Sow,True
13729,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-71875,Fassnacht,Christian,16,midfielder,MF,Christian Fassnacht,christian fassnacht,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Christian Fassnacht,True
13730,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-85823,Vargas,Ruben,17,forward,FW,Ruben Vargas,ruben vargas,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Ruben Vargas,True
13731,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-56868,Cömert,Eray,18,defender,DF,Eray Cömert,eray comert,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Eray C├╢mert,True
13732,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-85577,Okafor,Noah,19,forward,FW,Noah Okafor,noah okafor,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Noah Okafor,True
13733,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-00244,Frei,Fabian,20,midfielder,MF,Fabian Frei,fabian frei,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Fabian Frei,True
13734,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-06076,Kobel,Gregor,21,goal keeper,GK,Gregor Kobel,gregor kobel,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Gregor Kobel,True
13735,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-25131,Schär,Fabian,22,defender,DF,Fabian Schär,fabian schar,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Fabian Sch├ñr,True
13736,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-39460,Shaqiri,Xherdan,23,midfielder,MF,Xherdan Shaqiri,xherdan shaqiri,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Xherdan Shaqiri,True
13737,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-38800,Köhn,Philipp,24,goal keeper,GK,Philipp Köhn,philipp kohn,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Philipp K├╢hn,True
13738,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-25593,Rieder,Fabian,25,midfielder,MF,Fabian Rieder,fabian rieder,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Fabian Rieder,True
13739,WC-2022,2022 FIFA Men's World Cup,T-75,Switzerland,CHE,P-17496,Jashari,Ardon,26,midfielder,MF,Ardon Jashari,ardon jashari,switzerland,True,50.0,data\raw\player-images\Images\Images\Group G\Switzerland Players\Images_Ardon Jashari,True
13740,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-25989,Mathlouthi,Aymen,1,goal keeper,GK,Aymen Mathlouthi,aymen mathlouthi,tunisia,False,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Aymen Mathlouthi,True
13741,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-22128,Ifa,Bilel,2,defender,DF,Bilel Ifa,bilel ifa,tunisia,True,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Bilel Ifa,True
13742,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-73455,Talbi,Montassar,3,defender,DF,Montassar Talbi,montassar talbi,tunisia,True,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Montassar Talbi,True
13743,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-81706,Meriah,Yassine,4,defender,DF,Yassine Meriah,yassine meriah,tunisia,True,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Yassine Meriah,True
13744,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-68161,Ghandri,Nader,5,midfielder,MF,Nader Ghandri,nader ghandri,tunisia,True,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Nader Ghandri,True
13745,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-11879,Bronn,Dylan,6,defender,DF,Dylan Bronn,dylan bronn,tunisia,True,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Dylan Bronn,True
13746,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-25741,Msakni,Youssef,7,forward,FW,Youssef Msakni,youssef msakni,tunisia,True,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Youssef Msakni (captain),True
13747,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-48887,Mejbri,Hannibal,8,midfielder,MF,Hannibal Mejbri,hannibal mejbri,tunisia,True,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Hannibal Mejbri,True
13748,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-11346,Jebali,Issam,9,forward,FW,Issam Jebali,issam jebali,tunisia,True,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Issam Jebali,True
13749,WC-2022,2022 FIFA Men's World Cup,T-79,Tunisia,TUN,P-42223,Khazri,Wahbi,10,forward,FW,Wahbi Khazri,wahbi khazri,tunisia,True,50.0,data\raw\player-images\Images\Images\Group D\Tunisia Players\Images_Wahbi Khazri,True
