player_id,full_name,team,folder,ok
P-24897,Pedri,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Pedri,True
P-63312,Yann Sommer,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Yann Sommer,True
P-29932,Edimilson Fernandes,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Edimilson Fernandes,True
P-38927,Silvan Widmer,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Silvan Widmer,True
P-19193,Nico Elvedi,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Nico Elvedi,True
P-23925,Manuel Akanji,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Manuel Akanji,True
P-83560,Denis Zakaria,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Denis Zakaria,True
P-19075,Breel Embolo,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Breel Embolo,True
P-68060,Remo Freuler,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Remo Freuler,True
P-07180,Haris Seferovic,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Haris Seferovic,True
P-77224,Granit Xhaka,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Granit Xhaka (captain),True
P-20482,Renato Steffen,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Renato Steffen,True
P-75926,Jonas Omlin,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Jonas Omlin,True
P-43367,Ricardo Rodríguez,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Ricardo Rodriguez,True
P-32222,Michel Aebischer,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Michel Aebischer,True
P-11878,Djibril Sow,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Djibril Sow,True
P-71875,Christian Fassnacht,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Christian Fassnacht,True
P-85823,Ruben Vargas,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Ruben Vargas,True
P-56868,Eray Cömert,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Eray C├╢mert,True
P-85577,Noah Okafor,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Noah Okafor,True
P-00244,Fabian Frei,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Fabian Frei,True
P-06076,Gregor Kobel,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Gregor Kobel,True
P-25131,Fabian Schär,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Fabian Sch├ñr,True
P-39460,Xherdan Shaqiri,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Xherdan Shaqiri,True
P-38800,Philipp Köhn,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Philipp K├╢hn,True
P-25593,Fabian Rieder,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Fabian Rieder,True
P-17496,Ardon Jashari,Switzerland,data/raw/player-images/Images/Images/Group G/Switzerland Players/Images_Ardon Jashari,True
P-25989,Aymen Mathlouthi,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Aymen Mathlouthi,True
P-22128,Bilel Ifa,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Bilel Ifa,True
P-73455,Montassar Talbi,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Montassar Talbi,True
P-81706,Yassine Meriah,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Yassine Meriah,True
P-68161,Nader Ghandri,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Nader Ghandri,True
P-11879,Dylan Bronn,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Dylan Bronn,True
P-25741,Youssef Msakni,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Youssef Msakni (captain),True
P-48887,Hannibal Mejbri,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Hannibal Mejbri,True
P-11346,Issam Jebali,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Issam Jebali,True
P-42223,Wahbi Khazri,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Wahbi Khazri,True
P-21865,Taha Yassine Khenissi,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Taha Yassine Khenissi,True
P-38981,Ali Maâloul,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Ali Ma├óloul,True
P-90867,Ferjani Sassi,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Ferjani Sassi,True
P-29063,Aïssa Laïdouni,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_A├»ssa La├»douni,True
P-42575,Mohamed Ali Ben Romdhane,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Mohamed Ali Ben Romdhane,True
P-32803,Aymen Dahmen,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Aymen Dahmen,True
P-47815,Ellyes Skhiri,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Ellyes Skhiri,True
P-09569,Ghailene Chaalali,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Ghailene Chaalali,True
P-82056,Seifeddine Jaziri,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Seifeddine Jaziri,True
P-49094,Mohamed Dräger,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Mohamed Dr├ñger,True
P-27079,Wajdi Kechrida,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Wajdi Kechrida,True
P-82657,Bechir Ben Saïd,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Bechir Ben Sa├»d,True
P-69793,Naïm Sliti,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Na├»m Sliti,True
P-64924,Ali Abdi,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Ali Abdi,True
P-45680,Anis Ben Slimane,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Anis Ben Slimane,True
P-57303,Mouez Hassen,Tunisia,data/raw/player-images/Images/Images/Group D/Tunisia Players/Images_Mouez Hassen,True
P-48903,Matt Turner,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Matt Turner,True
P-89452,Sergiño Dest,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Sergi├▒o Dest,True
P-57029,Walker Zimmerman,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Walker Zimmerman,True
P-14151,Tyler Adams,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Tyler Adams,True
P-70867,Antonee Robinson,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Antonee Robinson,True
P-59571,Yunus Musah,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Yunus Musah,True
P-85878,Giovanni Reyna,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Giovanni Reyna,True
P-68952,Weston McKennie,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Weston McKennie,True
P-34132,Jesús Ferreira,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Jes├║s Ferreira,True
P-11737,Christian Pulisic,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Christian Pulisic,True
P-03484,Brenden Aaronson,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Brenden Aaronson,True
P-01792,Ethan Horvath,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Ethan Horvath,True
P-26367,Tim Ream,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Tim Ream,True
P-74007,Luca de la Torre,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Luca de la Torre,True
P-75522,Aaron Long,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Aaron Long,True
P-77402,Jordan Morris,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Jordan Morris,True
P-35320,Cristian Roldan,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Cristian Roldan,True
P-48265,Shaq Moore,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Shaq Moore,True
P-68131,Haji Wright,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Haji Wright,True
P-25925,Cameron Carter-Vickers,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Cameron Carter-Vickers,True
P-30252,Timothy Weah,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Timothy Weah,True
P-95273,DeAndre Yedlin,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_DeAndre Yedlin,True
P-86410,Kellyn Acosta,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Kellyn Acosta,True
P-94647,Josh Sargent,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Josh Sargent,True
P-38940,Sean Johnson,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Sean Johnson,True
P-80838,Joe Scally,United States,data/raw/player-images/Images/Images/Group B/United States Players/Images_Joe Scally,True
P-10014,Fernando Muslera,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Fernando Muslera,True
P-65659,José Giménez,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Jos├⌐ Gim├⌐nez,True
P-78440,Diego Godín,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Diego God├¡n (captain),True
P-89869,Ronald Araújo,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Ronald Ara├║jo,True
P-46785,Matías Vecino,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Mat├¡as Vecino,True
P-58791,Rodrigo Bentancur,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Rodrigo Bentancur,True
P-86878,Nicolás de la Cruz,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Nicol├ís de la Cruz,True
P-95062,Facundo Pellistri,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Facundo Pellistri,True
P-30486,Luis Suárez,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Luis Su├írez,True
P-62594,Giorgian De Arrascaeta,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Giorgian de Arrascaeta,True
P-18885,Darwin Núñez,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Darwin N├║├▒ez,True
P-19914,Sebastián Sosa,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Sebasti├ín Sosa,True
P-78932,Guillermo Varela,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Guillermo Varela,True
P-47386,Lucas Torreira,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Lucas Torreira,True
P-05174,Federico Valverde,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Federico Valverde,True
P-90796,Mathías Olivera,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Math├¡as Olivera,True
P-18564,Matías Viña,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Mat├¡as Vi├▒a,True
P-70671,Maxi Gómez,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Maxi G├│mez,True
P-20051,Sebastián Coates,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Sebasti├ín Coates,True
P-68430,Facundo Torres,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Facundo Torres,True
P-59138,Edinson Cavani,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Edinson Cavani,True
P-74058,Martín Cáceres,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Mart├¡n C├íceres,True
P-00232,Sergio Rochet,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Sergio Rochet,True
P-24667,Agustín Canobbio,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Agust├¡n Canobbio,True
P-94091,Manuel Ugarte,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Manuel Ugarte,True
P-55597,José Luis Rodríguez,Uruguay,data/raw/player-images/Images/Images/Group H/Uruguay Players/Images_Jos├⌐ Luis Rodr├¡guez,True
P-46457,Wayne Hennessey,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Wayne Hennessey,True
P-92343,Chris Gunter,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Chris Gunter,True
P-87190,Neco Williams,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Neco Williams,True
P-41198,Ben Davies,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Ben Davies,True
P-74888,Chris Mepham,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Chris Mepham,True
P-38105,Joe Rodon,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Joe Rodon,True
P-92761,Joe Allen,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Joe Allen,True
P-94779,Harry Wilson,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Harry Wilson,True
P-57098,Brennan Johnson,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Brennan Johnson,True
P-86951,Aaron Ramsey,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Aaron Ramsey,True
P-63927,Gareth Bale,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Gareth Bale (captain),True
P-31718,Danny Ward,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Danny Ward,True
P-10657,Kieffer Moore,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Kieffer Moore,True
P-56503,Connor Roberts,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Connor Roberts,True
P-50398,Ethan Ampadu,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Ethan Ampadu,True
P-69082,Joe Morrell,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Joe Morrell,True
P-34567,Tom Lockyer,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Tom Lockyer,True
P-56664,Jonny Williams,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Jonny Williams,True
P-37173,Mark Harris,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Mark Harris,True
P-74707,Daniel James,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Daniel James,True
P-92482,Adam Davies,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Adam Davies,True
P-20564,Sorba Thomas,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Sorba Thomas,True
P-24982,Dylan Levitt,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Dylan Levitt,True
P-02030,Ben Cabango,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Ben Cabango,True
P-07137,Rubin Colwill,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Rubin Colwill,True
P-84269,Matthew Smith,Wales,data/raw/player-images/Images/Images/Group B/Wales Players/Images_Matthew Smith,True
